date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:46:25	77219/77219	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/team/3.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/team/3.jpg	(from https://themes247.net/html5/construction-template/demo/page-about.html)
23:46:25	32480/32480	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/services/4.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/services/4.jpg	(from https://themes247.net/html5/construction-template/demo/page-services.html)
23:46:25	65341/65341	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/team/5.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/team/5.jpg	(from https://themes247.net/html5/construction-template/demo/page-about.html)
23:46:26	29724/29724	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/services/5.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/services/5.jpg	(from https://themes247.net/html5/construction-template/demo/page-services.html)
23:46:26	33492/33492	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/services/6.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/services/6.jpg	(from https://themes247.net/html5/construction-template/demo/page-services.html)
23:46:27	1323/1323	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/avatar.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/avatar.png	(from https://themes247.net/html5/construction-template/demo/blog-single.html)
23:46:27	12973/12973	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/1s.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/news/1s.jpg	(from https://themes247.net/html5/construction-template/demo/blog-single.html)
23:46:27	127518/127518	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/1.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/news/1.jpg	(from https://themes247.net/html5/construction-template/demo/blog-single.html)
23:46:27	197982/197982	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/worker.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/worker.png	(from https://themes247.net/html5/construction-template/demo/page-services-2.html)
23:46:27	11282/11282	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/2s.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/news/2s.jpg	(from https://themes247.net/html5/construction-template/demo/blog-single.html)
23:46:28	10234/10234	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/3s.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/news/3s.jpg	(from https://themes247.net/html5/construction-template/demo/blog-single.html)
23:46:29	113231/113231	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-1.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/gallery/p-1.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
23:46:29	162168/162168	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-2.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/gallery/p-2.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
23:46:30	138801/138801	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-3.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/gallery/p-3.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
23:46:31	6519/6519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-1-s.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/gallery/p-1-s.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
23:46:31	7589/7589	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-2-s.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/gallery/p-2-s.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
23:46:31	7381/7381	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/gallery/p-3-s.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/gallery/p-3-s.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail.html)
23:46:34	88407/88407	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/2.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/news/2.jpg	(from https://themes247.net/html5/construction-template/demo/blog.html)
23:46:35	349492/349492	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/10.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/projects/10.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail-4.html)
23:46:35	91330/91330	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/news/3.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/news/3.jpg	(from https://themes247.net/html5/construction-template/demo/blog.html)
23:46:35	501670/501670	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/9.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/projects/9.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail-4.html)
23:46:35	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.eot	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.eot	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
23:46:35	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.eot?	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regulard41d.eot	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
23:46:36	367572/367572	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/projects/11.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/projects/11.jpg	(from https://themes247.net/html5/construction-template/demo/page-project-detail-4.html)
23:46:36	18028/18028	---M--	200	added ('OK')	font/woff2	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.woff2	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.woff2	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
23:46:36	23424/23424	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.woff	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.woff	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
23:46:37	45404/45404	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.ttf	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.ttf	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
23:46:37	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.svg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/bootstrap/glyphicons-halflings-regular.svg	(from https://themes247.net/html5/construction-template/demo/assets/css/bootstrap.min.css)
23:46:38	60932/60932	---M--	200	added ('OK')	font/woff2	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/construction/fontello.woff2?90427048	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/construction/fontello79ad.woff2	(from https://themes247.net/html5/construction-template/demo/assets/css/fontello.css)
23:46:38	131476/131476	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/construction/fontello.eot?90427048	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/construction/fontello79ad.eot	(from https://themes247.net/html5/construction-template/demo/assets/css/fontello.css)
23:46:40	75772/75772	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/construction/fontello.woff?90427048	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/construction/fontello79ad.woff	(from https://themes247.net/html5/construction-template/demo/assets/css/fontello.css)
23:46:43	131308/131308	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/construction/fontello.ttf?90427048	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/construction/fontello79ad.ttf	(from https://themes247.net/html5/construction-template/demo/assets/css/fontello.css)
23:46:45	77160/77160	---M--	200	added ('OK')	font/woff2	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.woff2?v=4.7.0	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont3e6e.woff2	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
23:46:47	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.eot?	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfontd41d.eot	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
23:46:48	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.woff?v=4.7.0	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont3e6e.woff	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
23:46:49	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.eot?v=4.7.0	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont3e6e.eot	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
23:46:50	308422/308422	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/construction/fontello.svg?90427048	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/construction/fontello79ad.svg	(from https://themes247.net/html5/construction-template/demo/assets/css/fontello.css)
23:46:51	165548/165548	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.ttf?v=4.7.0	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont3e6e.ttf	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
23:46:51	0/0	---MC-	200	added ('OK')	text/html	date:Fri,%2023%20Feb%202024%2020:46:49%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/grabbing.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/grabbing.html	(from https://themes247.net/html5/construction-template/demo/assets/css/owl.carousel.css)
23:46:52	0/0	---MC-	200	added ('OK')	text/html	date:Fri,%2023%20Feb%202024%2020:46:50%20GMT	https://themes247.net/html5/construction-template/demo/assets/css/AjaxLoader.gif	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/css/AjaxLoader.html	(from https://themes247.net/html5/construction-template/demo/assets/css/owl.carousel.css)
23:46:52	0/0	---MC-	200	added ('OK')	text/html	date:Fri,%2023%20Feb%202024%2020:46:51%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/cbp-sprite.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/cbp-sprite.html	(from https://themes247.net/html5/construction-template/demo/assets/css/cubeportfolio.min.css)
23:46:53	211/211	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/overlays/02.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/overlays/02.png	(from https://themes247.net/html5/construction-template/demo/assets/css/vegas.css)
23:46:54	12136/12136	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c6.eot?5510888	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c690c6.eot	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:54	7536/7536	---M--	200	added ('OK')	font/woff	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c6.woff?5510888	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c690c6.woff	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:55	11968/11968	---M--	200	added ('OK')	font/ttf	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c6.ttf?5510888	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c690c6.ttf	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:56	13532/13532	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c6.svg?5510888	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/fonts/revicons/revicons90c690c6.svg	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:57	326/326	---M--	200	added ('OK')	application/vnd.lotus-1-2-3	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/openhand.123	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/css/openhand.123	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:57	326/326	---M--	200	added ('OK')	application/vnd.lotus-1-2-3	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/closedhand.123	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/css/closedhand.123	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:57	933/933	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile.png	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:57	931/931	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_white.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_white.png	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:57	938/938	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_3x3.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_3x3.png	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:58	935/935	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_3x3_white.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/gridtile_3x3_white.png	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:58	184/184	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/coloredbg.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/coloredbg.png	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:58	2545/2545	---M--	200	added ('OK')	image/gif	date:Thu,%2016%20Jun%202022%2000:49:37%20GMT	https://themes247.net/html5/construction-template/demo/includes/rev-slider/assets/loader.gif	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/includes/rev-slider/assets/loader.gif	(from https://themes247.net/html5/construction-template/demo/includes/rev-slider/css/settings.css)
23:46:59	0/0	---MC-	200	added ('OK')	text/html	date:Fri,%2023%20Feb%202024%2020:46:57%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/star.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/star.html	(from https://themes247.net/html5/construction-template/demo/assets/css/woocommerce.css)
23:47:05	93223/93223	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/bg-section-2.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/bg-section-2.jpg	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
23:47:06	131878/131878	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/bg-section-3.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/bg-section-3.jpg	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
23:47:07	105952/105952	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/bg-section-4.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/bg-section-4.jpg	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
23:47:07	1430/1430	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/5-stars.png	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/5-stars.png	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
23:47:07	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont.svg?v=4.7.0	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/font/fontawesome/fontawesome-webfont3e6e.svg	(from https://themes247.net/html5/construction-template/demo/assets/css/font-awesome.min.css)
23:47:08	235001/235001	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/bg-section-1.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/bg-section-1.jpg	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
23:47:09	134282/134282	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jun%202022%2000:49:36%20GMT	https://themes247.net/html5/construction-template/demo/assets/img/bg-section-5.jpg	C:/Users/fatma/Projelerim/doguBaglantiElemanlari/themes247.net/html5/construction-template/demo/assets/img/bg-section-5.jpg	(from https://themes247.net/html5/construction-template/demo/assets/css/shortcodes.css)
